cruise,station,lon,lat,dep,fluor,oxygen2,par,pres,sal,sigtheta,temp,theta,file
C303B,C303B-004,-71.25166666666667,41.325,13,1.3820890042541416,6.694104451284889,6.463458544599316,12.926019437623214,32.15828883547194,23.822520506346628,14.810509435202158,14.808616833258396,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,14,1.7058220265881874,6.963752545497599,4.564204637710576,14.241323320478992,32.20678662641229,24.14125661998511,13.442218796089573,13.44030069684054,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,15,1.8558054010003935,7.063455035688192,3.55543192126117,15.088349350868317,32.246390181532064,24.300631709099086,12.795424772382399,12.79344572303715,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,16,2.056978965822815,7.165590239176883,2.994290273679929,16.21793096736808,32.27270754053739,24.40766862478823,12.340781961247476,12.338732404994982,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,17,2.408463112852972,7.051290938527076,2.370696825719812,16.89029800899733,32.27568748306181,24.493881119314185,11.89264814841028,11.89050997536129,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,18,2.7743833278782097,6.409819603319376,1.973627322784987,18.237259957929023,32.274067499371334,24.542723789062343,11.62132305062488,11.619082410020397,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,19,2.5346052981890312,6.20825331758,1.531490683912839,18.949752324082244,32.26981868985228,24.55632640592506,11.528387502245248,11.526042482507012,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,20,2.1691159234373956,6.145230749949701,1.1863097095265243,20.26596556233653,32.271876618980954,24.58148473065187,11.397752345793375,11.395306804540272,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,21,1.7768616732194351,6.100690645328951,0.9409555246965328,20.974335222319095,32.28461909936456,24.612974486536785,11.277506596011333,11.27496024830662,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,22,1.6723731423372867,6.085854181764914,0.7531574269501803,22.07890922547916,32.27004175211633,24.638700368525743,11.068867025426735,11.06624067198125,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,23,1.3118358387392148,6.164505807400146,0.5249678252234364,23.065928113594445,32.27680941977586,24.658883485729763,10.984199182346952,10.981471184823121,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,24,1.3507267929570481,6.143115163035279,0.40624979487511037,24.231085536949635,32.30550496196202,24.700685385659792,10.872967549406264,10.87012832438956,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,25,1.2657840123944262,5.97251130355637,0.31597490995971134,25.22988850370093,32.33554135241129,24.728009092369263,10.850511895704782,10.84755737950235,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,26,1.1211672496880423,5.843419234729421,0.25533801779111504,26.020738438454533,32.354092376958825,24.74189072071624,10.85383087531674,10.850739466381373,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,27,0.9903250424873873,5.803450085931696,0.21978070574995962,26.985316971223412,32.35872120560835,24.751758129444916,10.817891521278145,10.814701357873945,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,28,0.857855781883208,5.806531566785494,0.2711975684808226,28.025650553304157,32.361143276164384,24.758453096296986,10.790368397217803,10.787072600703677,C303B-004-HC.cnv
C303B,C303B-004,-71.25166666666667,41.325,29,0.8293369539686193,5.826490269620082,0.19173205461936044,28.98875017673903,32.363268789219845,24.773462969775746,10.713462160089016,10.710073878689066,C303B-004-HC.cnv
