dep,temp,theta,sigtheta,sal,fluor,par,oxygen,lon,lat,station,cruise
34.88033333333333,25.581366666666668,25.573633333333333,23.576733333333333,35.544533333333334,0.07582933333333335,290.31666666666666,2.2716999999999996,-151.79166666666666,-24.621666666666666,S285_044,S285
35.722,25.5817,25.573749999999997,23.5766,35.5443,0.07607900000000001,278.495,2.275765,-151.79166666666666,-24.621666666666666,S285_044,S285
36.6165,25.581675,25.573475,23.576625,35.544325,0.07564625,273.3575,2.2797225,-151.79166666666666,-24.621666666666666,S285_044,S285
37.84692,25.58202400000001,25.573599999999992,23.576611999999997,35.54434800000001,0.07682119999999999,279.4532,2.267474,-151.79166666666666,-24.621666666666666,S285_044,S285
38.83625,25.582499999999996,25.5739,23.5766,35.54445,0.07623225,274.79999999999995,2.2665925000000002,-151.79166666666666,-24.621666666666666,S285_044,S285
39.839333333333336,25.582766666666668,25.573933333333333,23.5766,35.54443333333334,0.07636766666666667,253.88333333333335,2.271803333333333,-151.79166666666666,-24.621666666666666,S285_044,S285
40.765,25.582949999999997,25.5739,23.5766,35.5445,0.0767805,246.61,2.278615,-151.79166666666666,-24.621666666666666,S285_044,S285
41.5225,25.5833,25.57405,23.57645,35.544349999999994,0.076876,251.725,2.2851,-151.79166666666666,-24.621666666666666,S285_044,S285
42.735,25.583352941176468,25.573829411764706,23.576629411764706,35.54445294117647,0.07855664705882354,239.73823529411763,2.275547647058824,-151.79166666666666,-24.621666666666666,S285_044,S285
43.48757142857142,25.58362857142857,25.573942857142857,23.57657142857143,35.5444,0.07821685714285713,232.82714285714286,2.274444285714286,-151.79166666666666,-24.621666666666666,S285_044,S285
44.6925,25.58375,25.573800000000002,23.57665,35.5444875,0.078781625,230.88,2.268265,-151.79166666666666,-24.621666666666666,S285_044,S285
45.66714285714285,25.583185714285715,25.57304285714286,23.576999999999998,35.5446,0.07995914285714287,219.06,2.264828571428571,-151.79166666666666,-24.621666666666666,S285_044,S285
46.714000000000006,25.58324,25.57286,23.57702,35.54458,0.0774548,199.17000000000002,2.264604,-151.79166666666666,-24.621666666666666,S285_044,S285
47.641999999999996,25.583599999999997,25.573,23.576999999999998,35.5446,0.0775855,200.22,2.26552,-151.79166666666666,-24.621666666666666,S285_044,S285
48.86075,25.584150000000005,25.573283333333336,23.576875,35.544549999999994,0.07807291666666666,197.72416666666666,2.264505,-151.79166666666666,-24.621666666666666,S285_044,S285
49.62685714285714,25.583242857142857,25.572214285714285,23.577085714285715,35.54438571428572,0.07957514285714286,197.00714285714284,2.2635485714285712,-151.79166666666666,-24.621666666666666,S285_044,S285
50.537,25.580275,25.5690375,23.578625000000002,35.5451125,0.08408212500000001,195.105,2.26069125,-151.79166666666666,-24.621666666666666,S285_044,S285
51.5746,25.58256,25.571080000000002,23.57776,35.54484,0.0827352,181.73399999999998,2.2607419999999996,-151.79166666666666,-24.621666666666666,S285_044,S285
52.605,25.584525,25.572824999999998,23.5769,35.544425000000004,0.08123975,179.88,2.262845,-151.79166666666666,-24.621666666666666,S285_044,S285
53.569599999999994,25.58344,25.57152,23.57742,35.544560000000004,0.0807284,177.396,2.26376,-151.79166666666666,-24.621666666666666,S285_044,S285
54.60505555555555,25.580166666666667,25.56801666666666,23.57815,35.54408333333333,0.08394605555555555,173.5883333333333,2.255479444444445,-151.79166666666666,-24.621666666666666,S285_044,S285
55.586400000000005,25.558799999999998,25.546460000000003,23.57282,35.5282,0.0875822,169.714,2.242458,-151.79166666666666,-24.621666666666666,S285_044,S285
56.53966666666667,25.4508,25.438299999999998,23.583866666666665,35.49870000000001,0.09984733333333333,162.03333333333333,2.23008,-151.79166666666666,-24.621666666666666,S285_044,S285
57.55133333333333,24.984499999999997,24.97193333333333,23.823800000000002,35.62716666666666,0.11473333333333334,157.88666666666668,2.205096666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
58.76454545454545,24.726599999999998,24.71385454545455,23.910636363636364,35.638318181818185,0.12572181818181818,149.89636363636362,2.2008681818181817,-151.79166666666666,-24.621666666666666,S285_044,S285
59.46730769230768,24.645230769230768,24.632315384615385,23.943861538461537,35.649646153846156,0.12349769230769231,145.6053846153846,2.190684615384615,-151.79166666666666,-24.621666666666666,S285_044,S285
60.484,24.508874999999996,24.495825,23.97625,35.637975000000004,0.127235,142.6975,2.255665,-151.79166666666666,-24.621666666666666,S285_044,S285
61.50175,24.459625000000003,24.446375,23.9858,35.630975,0.13144,136.39249999999998,2.27515,-151.79166666666666,-24.621666666666666,S285_044,S285
62.45125,24.3901,24.376675,24.01055,35.636075000000005,0.12748749999999998,133.695,2.2941700000000003,-151.79166666666666,-24.621666666666666,S285_044,S285
63.4464,24.3338,24.32018,24.029519999999998,35.63874,0.13326200000000002,129.57,2.314564,-151.79166666666666,-24.621666666666666,S285_044,S285
64.69884615384616,24.261415384615386,24.247553846153842,24.050946153846155,35.63834615384615,0.13680769230769235,123.7046153846154,2.328389230769231,-151.79166666666666,-24.621666666666666,S285_044,S285
65.25145454545455,24.223209090909087,24.209245454545453,24.062790909090914,35.638863636363645,0.13755636363636364,119.9,2.332863636363636,-151.79166666666666,-24.621666666666666,S285_044,S285
66.4765,24.1281,24.11395,24.0917,35.63945,0.12931,109.50999999999999,2.34953,-151.79166666666666,-24.621666666666666,S285_044,S285
67.30233333333332,24.0692,24.05486666666667,24.1139,35.64556666666667,0.13227666666666668,106.72333333333331,2.35763,-151.79166666666666,-24.621666666666666,S285_044,S285
68.3798,24.01726,24.002679999999998,24.13102,35.64774,0.13883,103.798,2.363084,-151.79166666666666,-24.621666666666666,S285_044,S285
69.23405263157895,23.992584210526317,23.97787368421053,24.136252631578948,35.64487368421053,0.1456978947368421,100.32489473684211,2.361201052631579,-151.79166666666666,-24.621666666666666,S285_044,S285
70.60366666666665,23.978633333333335,23.963633333333334,24.138633333333335,35.64246666666667,0.13560666666666665,91.57,2.3781033333333332,-151.79166666666666,-24.621666666666666,S285_044,S285
71.531,23.966,23.9508,24.143,35.64315,0.135395,85.888,2.391315,-151.79166666666666,-24.621666666666666,S285_044,S285
72.378,23.9415,23.9261,24.15556666666667,35.65003333333333,0.13911666666666667,84.48833333333334,2.4008999999999996,-151.79166666666666,-24.621666666666666,S285_044,S285
73.37836842105264,23.924,23.908431578947365,24.15858421052631,35.647173684210536,0.1543621052631579,87.57089473684209,2.384042631578948,-151.79166666666666,-24.621666666666666,S285_044,S285
74.497,23.785975,23.770249999999997,24.203474999999997,35.652474999999995,0.1509075,81.44025,2.3824175,-151.79166666666666,-24.621666666666666,S285_044,S285
75.4496,23.73432,23.7184,24.218439999999998,35.652,0.158578,79.94300000000001,2.3852979999999997,-151.79166666666666,-24.621666666666666,S285_044,S285
76.37150000000001,23.7185375,23.70245,24.2185,35.6459375,0.162445,76.49562499999999,2.3838600000000003,-151.79166666666666,-24.621666666666666,S285_044,S285
77.44550000000001,23.668774999999997,23.652475000000003,24.22975,35.6413,0.1549275,71.86975,2.3873024999999997,-151.79166666666666,-24.621666666666666,S285_044,S285
78.6426875,23.587587499999994,23.5711,24.263168750000006,35.6538375,0.1681925,68.4125,2.3903962499999998,-151.79166666666666,-24.621666666666666,S285_044,S285
79.51140000000001,23.54832,23.53168,24.27984,35.66054,0.162628,66.356,2.390954,-151.79166666666666,-24.621666666666666,S285_044,S285
80.52,23.491933333333336,23.475099999999998,24.30796666666667,35.6758,0.16002666666666668,63.206999999999994,2.397486666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
81.43566666666665,23.448766666666668,23.43173333333333,24.32496666666667,35.681466666666665,0.16279333333333335,59.76566666666667,2.4062733333333335,-151.79166666666666,-24.621666666666666,S285_044,S285
82.3968,23.428000000000004,23.410739999999997,24.33216,35.68288,0.167916,56.940200000000004,2.4071740000000004,-151.79166666666666,-24.621666666666666,S285_044,S285
83.19025,23.437299999999997,23.419908333333336,24.323866666666664,35.67546666666667,0.17717666666666668,56.57375,2.3948899999999997,-151.79166666666666,-24.621666666666666,S285_044,S285
84.453125,23.3856375,23.368,24.3406125,35.6775375,0.17304125,53.393625,2.394175,-151.79166666666666,-24.621666666666666,S285_044,S285
85.23944444444444,23.336377777777773,23.318644444444445,24.34608888888889,35.66577777777778,0.18528777777777777,51.52166666666666,2.3905244444444445,-151.79166666666666,-24.621666666666666,S285_044,S285
86.309,23.18045,23.162550000000003,24.405175,35.683775,0.19311250000000002,48.23650000000001,2.3947399999999996,-151.79166666666666,-24.621666666666666,S285_044,S285
87.3573,23.137639999999998,23.11955,24.41385,35.67875,0.193547,46.6499,2.395621,-151.79166666666666,-24.621666666666666,S285_044,S285
88.42349999999999,23.059725,23.041475000000002,24.42945,35.669475,0.19143500000000002,44.49875,2.3958425,-151.79166666666666,-24.621666666666666,S285_044,S285
89.42233333333333,22.984099999999998,22.965666666666664,24.450066666666668,35.667766666666665,0.19210333333333332,42.27066666666666,2.40137,-151.79166666666666,-24.621666666666666,S285_044,S285
90.272,22.929199999999998,22.9106,24.46643333333333,35.6684,0.19983333333333334,40.753666666666675,2.4045433333333333,-151.79166666666666,-24.621666666666666,S285_044,S285
91.17504761904762,22.8737380952381,22.855028571428573,24.477895238095243,35.6623761904762,0.2227195238095238,39.573476190476185,2.3955790476190475,-151.79166666666666,-24.621666666666666,S285_044,S285
92.3942,22.71448,22.695639999999997,24.5178,35.654560000000004,0.222906,36.8598,2.397354,-151.79166666666666,-24.621666666666666,S285_044,S285
93.39699999999999,22.657449999999997,22.6384,24.53235,35.6522,0.211305,34.759,2.405545,-151.79166666666666,-24.621666666666666,S285_044,S285
94.28033333333333,22.624666666666666,22.605433333333334,24.53826666666667,35.647533333333335,0.20903666666666668,33.149,2.41173,-151.79166666666666,-24.621666666666666,S285_044,S285
95.23133333333334,22.5792,22.559766666666665,24.55173333333333,35.64803333333334,0.21397,31.859333333333336,2.4149333333333334,-151.79166666666666,-24.621666666666666,S285_044,S285
96.33253846153846,22.543784615384613,22.52420769230769,24.56070769230769,35.64649230769231,0.23476153846153844,31.395384615384618,2.4080761538461535,-151.79166666666666,-24.621666666666666,S285_044,S285
97.06,22.455675,22.436025,24.5863,35.64711875,0.24064624999999998,29.5866875,2.407189375,-151.79166666666666,-24.621666666666666,S285_044,S285
98.357,22.407449999999997,22.3876,24.598750000000003,35.645399999999995,0.237035,27.842,2.421275,-151.79166666666666,-24.621666666666666,S285_044,S285
99.24000000000001,22.389966666666666,22.369866666666667,24.6027,35.64393333333334,0.24069333333333331,26.754666666666665,2.4291766666666668,-151.79166666666666,-24.621666666666666,S285_044,S285
100.20533333333333,22.3642,22.343933333333336,24.612366666666663,35.647,0.25055333333333335,25.739666666666665,2.4338033333333335,-151.79166666666666,-24.621666666666666,S285_044,S285
101.255,22.352311111111113,22.331844444444442,24.615088888888884,35.646033333333335,0.2639177777777778,24.566555555555553,2.424937777777778,-151.79166666666666,-24.621666666666666,S285_044,S285
102.13933333333334,22.341516666666667,22.320899999999998,24.616116666666667,35.64331666666667,0.270085,23.585166666666666,2.4201583333333336,-151.79166666666666,-24.621666666666666,S285_044,S285
103.22725,22.3127,22.2919,24.62305,35.641625000000005,0.25983500000000004,22.4295,2.42584,-151.79166666666666,-24.621666666666666,S285_044,S285
104.2068888888889,22.277583333333332,22.256588888888885,24.635694444444443,35.6451,0.27769055555555555,21.61811111111111,2.425868333333333,-151.79166666666666,-24.621666666666666,S285_044,S285
104.98566666666666,22.247583333333335,22.226433333333336,24.64701666666667,35.648716666666665,0.26850500000000005,20.811833333333333,2.4330716666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
106.213,22.21785,22.19645,24.6526,35.644949999999994,0.25649,19.657,2.4420200000000003,-151.79166666666666,-24.621666666666666,S285_044,S285
107.1644,22.18466,22.1631,24.666259999999998,35.65054,0.272082,18.5,2.445778,-151.79166666666666,-24.621666666666666,S285_044,S285
108.17271428571428,22.16477142857143,22.14302857142857,24.670299999999997,35.648385714285716,0.29105714285714285,17.442714285714285,2.44005,-151.79166666666666,-24.621666666666666,S285_044,S285
109.11966666666667,22.12093333333333,22.099049999999995,24.685766666666666,35.652383333333326,0.29708999999999997,16.955333333333332,2.435638333333333,-151.79166666666666,-24.621666666666666,S285_044,S285
110.02159999999999,22.08718,22.065150000000003,24.69227,35.64838000000001,0.298805,16.2539,2.434565,-151.79166666666666,-24.621666666666666,S285_044,S285
111.21499999999999,21.998125,21.9759,24.716199999999997,35.64685,0.2971025,15.10475,2.4358150000000003,-151.79166666666666,-24.621666666666666,S285_044,S285
112.10725,21.90275,21.8804,24.7458,35.650525,0.3256,14.687750000000001,2.4381250000000003,-151.79166666666666,-24.621666666666666,S285_044,S285
113.0985,21.7878,21.765349999999998,24.783649999999998,35.658,0.35624750000000005,14.246,2.4309174999999996,-151.79166666666666,-24.621666666666666,S285_044,S285
114.02372727272727,21.739227272727273,21.716654545454546,24.796281818181818,35.65675454545454,0.3673109090909091,13.32963636363636,2.426400909090909,-151.79166666666666,-24.621666666666666,S285_044,S285
115.19,21.715149999999998,21.69235,24.8032,35.656925,0.37199499999999996,12.534,2.4505725,-151.79166666666666,-24.621666666666666,S285_044,S285
116.22589999999998,21.69863,21.675629999999998,24.808419999999998,35.65768,0.403968,12.027399999999998,2.451427,-151.79166666666666,-24.621666666666666,S285_044,S285
117.08549999999998,21.67685,21.6537,24.814966666666667,35.65828333333334,0.39507000000000003,11.397499999999999,2.450771666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
118.109,21.65431666666667,21.630983333333333,24.820716666666666,35.65755,0.39571666666666666,10.748,2.4528800000000004,-151.79166666666666,-24.621666666666666,S285_044,S285
119.14075000000001,21.62435,21.600825,24.830975,35.659949999999995,0.39673250000000004,10.20975,2.4540474999999997,-151.79166666666666,-24.621666666666666,S285_044,S285
120.15014285714287,21.597357142857142,21.573642857142858,24.84047142857143,35.662528571428574,0.4310957142857143,9.712185714285713,2.454217142857143,-151.79166666666666,-24.621666666666666,S285_044,S285
121.06822222222223,21.588,21.56413333333333,24.84192222222222,35.66098888888889,0.4416888888888889,9.246344444444446,2.4476444444444443,-151.79166666666666,-24.621666666666666,S285_044,S285
122.12400000000001,21.570175,21.546124999999996,24.84795,35.662324999999996,0.42059250000000004,8.790725,2.447365,-151.79166666666666,-24.621666666666666,S285_044,S285
123.298,21.55543333333333,21.531166666666667,24.852183333333333,35.66245,0.41052833333333333,8.194899999999999,2.4482166666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
124.06364285714287,21.544092857142857,21.519678571428575,24.855707142857145,35.66287142857143,0.42303857142857143,7.752342857142858,2.447624285714286,-151.79166666666666,-24.621666666666666,S285_044,S285
124.79445454545454,21.528563636363636,21.50397272727273,24.861954545454545,35.66536363636363,0.42639636363636363,7.563645454545454,2.4525527272727277,-151.79166666666666,-24.621666666666666,S285_044,S285
126.024,21.50395,21.479149999999997,24.868650000000002,35.6651,0.38689,6.9344,2.4589499999999997,-151.79166666666666,-24.621666666666666,S285_044,S285
127.03025,21.497874999999997,21.472875000000002,24.868375,35.6625,0.3917875,6.639775,2.4609775,-151.79166666666666,-24.621666666666666,S285_044,S285
128.13833333333332,21.487066666666664,21.4619,24.870233333333335,35.66093333333333,0.4000633333333334,6.309066666666666,2.4602866666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
128.98833333333334,21.468833333333333,21.443466666666666,24.877633333333335,35.66400000000001,0.40901666666666664,6.0458,2.4569566666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
130.2407,21.441930000000003,21.416370000000004,24.88559,35.6646,0.409863,5.699509999999999,2.445319,-151.79166666666666,-24.621666666666666,S285_044,S285
131.0240625,21.418312500000006,21.39261875,24.894525,35.6676875,0.41353437500000007,5.458043750000001,2.4435387499999996,-151.79166666666666,-24.621666666666666,S285_044,S285
131.6960909090909,21.398154545454545,21.37233636363636,24.90167272727273,35.6697,0.41465181818181823,5.2305,2.444496363636364,-151.79166666666666,-24.621666666666666,S285_044,S285
132.99675,21.332299999999996,21.3063,24.919525,35.669250000000005,0.35248,4.692,2.4487725,-151.79166666666666,-24.621666666666666,S285_044,S285
133.99533333333332,21.218,21.1919,24.97083333333333,35.69533333333333,0.32510999999999995,4.4513,2.450806666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
134.95366666666666,21.167066666666667,21.1408,24.985533333333333,35.69623333333333,0.30526666666666663,4.2555000000000005,2.45375,-151.79166666666666,-24.621666666666666,S285_044,S285
135.92433333333335,21.138333333333332,21.111900000000002,24.991500000000002,35.69356666666667,0.30312333333333336,4.075933333333334,2.45748,-151.79166666666666,-24.621666666666666,S285_044,S285
136.90175,21.10185,21.07525,25.003550000000004,35.6963,0.311025,3.876825,2.458375,-151.79166666666666,-24.621666666666666,S285_044,S285
137.9367916666667,21.07952083333333,21.052770833333334,25.007229166666672,35.693058333333326,0.32247583333333335,3.659370833333334,2.43508,-151.79166666666666,-24.621666666666666,S285_044,S285
138.91174999999998,21.0025,20.975625,25.020975,35.683400000000006,0.276115,3.520225,2.42597,-151.79166666666666,-24.621666666666666,S285_044,S285
139.997,20.874670000000002,20.847699999999996,25.06231,35.69196,0.280943,3.27438,2.4213370000000003,-151.79166666666666,-24.621666666666666,S285_044,S285
140.9404,20.801000000000002,20.77394,25.077360000000002,35.68548,0.231854,3.0763399999999996,2.416224,-151.79166666666666,-24.621666666666666,S285_044,S285
141.98375,20.712325,20.685125,25.107225,35.693075,0.1990475,2.925275,2.4206075,-151.79166666666666,-24.621666666666666,S285_044,S285
142.956,20.699849999999998,20.672475,25.107125,35.688475000000004,0.20400749999999998,2.81015,2.4192125,-151.79166666666666,-24.621666666666666,S285_044,S285
143.866,20.696025,20.668475,25.1053,35.684650000000005,0.208705,2.70665,2.41565,-151.79166666666666,-24.621666666666666,S285_044,S285
144.8732,20.67154,20.6438,25.11168,35.68424,0.20173199999999997,2.58192,2.4133839999999998,-151.79166666666666,-24.621666666666666,S285_044,S285
145.97609523809527,20.619295238095244,20.5914,25.127061904761913,35.685900000000004,0.2127590476190476,2.4234476190476193,2.397355238095238,-151.79166666666666,-24.621666666666666,S285_044,S285
146.82025,20.5597,20.531725,25.145024999999997,35.6884,0.17788749999999998,2.3261249999999998,2.3910225,-151.79166666666666,-24.621666666666666,S285_044,S285
147.80333333333334,20.527433333333335,20.499283333333334,25.154683333333335,35.689633333333326,0.1726966666666667,2.212216666666667,2.392656666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
148.82639999999998,20.493000000000002,20.4647,25.16358,35.68910000000001,0.167106,2.05884,2.3898539999999997,-151.79166666666666,-24.621666666666666,S285_044,S285
149.85875,20.43625,20.407799999999998,25.184150000000002,35.696025,0.15686,1.92705,2.3887925,-151.79166666666666,-24.621666666666666,S285_044,S285
150.89711111111106,20.405388888888886,20.376777777777775,25.19077777777778,35.69384444444445,0.17246444444444442,1.8390777777777778,2.3854855555555554,-151.79166666666666,-24.621666666666666,S285_044,S285
151.88311111111113,20.386988888888887,20.35821111111111,25.19375555555556,35.69122222222222,0.17344555555555552,1.7765666666666666,2.3774377777777778,-151.79166666666666,-24.621666666666666,S285_044,S285
152.8684,20.370160000000002,20.34122,25.1934,35.68478,0.158164,1.69732,2.374572,-151.79166666666666,-24.621666666666666,S285_044,S285
153.78433333333334,20.326999999999998,20.2979,25.205933333333334,35.686033333333334,0.14557666666666666,1.6196333333333335,2.376023333333333,-151.79166666666666,-24.621666666666666,S285_044,S285
154.8475,20.28815833333333,20.258891666666667,25.21348333333333,35.682233333333336,0.15526083333333335,1.5310916666666667,2.372835,-151.79166666666666,-24.621666666666666,S285_044,S285
155.87199999999999,20.206766666666663,20.177408333333332,25.232174999999994,35.67831666666667,0.14964833333333336,1.4237666666666666,2.3635725,-151.79166666666666,-24.621666666666666,S285_044,S285
156.78162500000002,20.1797,20.150225,25.235125000000004,35.6726875,0.1407175,1.34405,2.35959375,-151.79166666666666,-24.621666666666666,S285_044,S285
157.91166666666666,20.15426666666667,20.1246,25.23783333333333,35.66733333333334,0.12247666666666666,1.2735333333333332,2.363993333333333,-151.79166666666666,-24.621666666666666,S285_044,S285
158.846,20.122466666666668,20.092633333333335,25.247466666666668,35.6688,0.11914666666666666,1.2121333333333333,2.3711900000000004,-151.79166666666666,-24.621666666666666,S285_044,S285
159.73700000000002,20.1001,20.07013333333333,25.25283333333333,35.668033333333334,0.12246666666666667,1.1537333333333335,2.37608,-151.79166666666666,-24.621666666666666,S285_044,S285
160.75525000000002,20.0855375,20.055387500000002,25.2551125,35.665875,0.132625,1.0940375,2.3687549999999997,-151.79166666666666,-24.621666666666666,S285_044,S285
161.8289,20.070729999999998,20.040390000000002,25.257209999999997,35.66344,0.13296199999999997,1.02836,2.355303,-151.79166666666666,-24.621666666666666,S285_044,S285
162.59554545454546,20.054418181818182,20.02398181818182,25.259254545454542,35.6604,0.12945545454545454,0.9792254545454546,2.3493981818181817,-151.79166666666666,-24.621666666666666,S285_044,S285
163.7138571428571,20.013228571428574,19.982599999999998,25.26925714285714,35.6592,0.12276714285714287,0.9051542857142857,2.350788571428571,-151.79166666666666,-24.621666666666666,S285_044,S285
164.74540000000002,19.991880000000002,19.961100000000002,25.27334,35.65704,0.11157000000000002,0.849194,2.351412,-151.79166666666666,-24.621666666666666,S285_044,S285
165.72600000000003,19.965980000000002,19.93502,25.27924,35.65576,0.112656,0.7941779999999999,2.355936,-151.79166666666666,-24.621666666666666,S285_044,S285
166.68775,19.936550000000004,19.905462500000002,25.2867875,35.655425,0.11270625,0.7270300000000001,2.3532912500000003,-151.79166666666666,-24.621666666666666,S285_044,S285
167.86941666666667,19.922516666666667,19.89121666666667,25.289258333333333,35.65374166666667,0.10912250000000001,0.6355224999999999,2.3489883333333337,-151.79166666666666,-24.621666666666666,S285_044,S285
168.76420000000002,19.91786,19.886419999999998,25.288800000000002,35.6515,0.105348,0.611536,2.346512,-151.79166666666666,-24.621666666666666,S285_044,S285
169.74633333333335,19.9055,19.873866666666668,25.290000000000003,35.64876666666667,0.09827566666666666,0.57676,2.355796666666667,-151.79166666666666,-24.621666666666666,S285_044,S285
170.6833333333333,19.88393333333333,19.852166666666665,25.297200000000004,35.65063333333333,0.09521966666666666,0.5395766666666667,2.3642366666666668,-151.79166666666666,-24.621666666666666,S285_044,S285
